id,user_id,restaurant_id,total_rating,food_rating,service_rating,ambience_rating
80750,37297,26213,2,3,2,1
80751,26041,12526,3,5,5,1
80752,14166,690,3,4,3,4
80753,42,10476,3,5,4,2
80754,46818,26040,1,1,1,3
80755,11562,28502,3,3,5,3
80756,22557,33287,4,5,5,2
80757,29399,2988,3,4,5,1
80758,10943,26771,2,2,3,1
80759,31454,2674,2,3,1,4
80760,34893,11419,2,2,4,1
80761,15531,15400,4,4,5,4
80762,27510,22757,1,1,1,3
80763,6768,6731,1,1,3,1
80764,2438,16092,4,5,5,4
80765,25614,21197,2,2,2,2
80766,28389,35183,3,3,4,3
80767,6284,6695,4,5,5,4
80768,22624,27889,2,2,1,3
80769,28182,19768,1,1,3,1
80770,44744,35953,3,3,4,3
80771,17795,3034,2,2,1,5
80772,23286,31382,4,5,5,2
80773,25652,28572,3,3,4,3
80774,12352,7198,2,4,1,1
80775,29584,22444,3,4,4,3
80776,47040,16421,3,4,2,3
80777,39538,849,3,4,2,5
80778,19498,33606,4,5,5,3
80779,7794,28063,3,4,4,2
80780,36151,1118,2,3,1,2
80781,38095,31800,1,2,1,2
80782,22989,27709,3,3,4,4
80783,34553,28013,3,2,4,3
80784,20601,3494,4,5,4,4
80785,46520,31962,2,2,2,4
80786,38327,2926,2,4,2,1
80787,40193,10918,3,2,5,2
80788,28462,23675,1,1,2,1
80789,30991,27821,3,1,5,5
80790,21388,22670,1,3,1,1
80791,45137,18065,4,5,5,3
80792,39880,37646,3,2,4,5
80793,21003,29558,3,3,5,1
80794,41213,34421,1,1,1,1
80795,12986,26292,2,2,4,1
80796,47303,36370,3,3,5,1
80797,18263,17052,3,4,4,2
80798,37970,20626,3,3,4,3
80799,34052,13396,2,4,1,2
80800,41614,18162,3,2,4,5
80801,37340,22124,2,4,1,3
80802,5060,1190,3,1,4,4
80803,32310,393,3,3,5,2
80804,1836,32017,3,5,2,2
80805,4631,30489,3,4,3,4
80806,45732,12496,2,4,1,1
80807,1128,329,1,1,3,1
80808,1891,35879,2,3,1,3
80809,6289,9582,2,3,3,2
80810,46158,14214,3,5,2,2
80811,49508,15948,1,2,1,1
80812,31622,19718,3,2,2,5
80813,4148,18738,3,3,4,4
80814,29232,37314,3,3,5,3
80815,30973,10742,2,2,2,2
80816,33927,6028,3,4,4,1
80817,43883,12266,4,5,4,4
80818,7003,36293,2,3,3,1
80819,24497,19130,3,3,4,4
80820,19846,9934,2,2,3,1
80821,13832,22928,3,2,5,2
80822,1903,23071,3,5,3,1
80823,24478,542,3,2,2,5
80824,4553,7877,3,2,3,4
80825,29364,13848,3,4,2,3
80826,14496,37665,3,3,1,5
80827,49126,18873,3,5,5,1
80828,39402,34597,4,5,4,4
80829,36314,12351,2,4,1,3
80830,42165,26666,2,5,2,1
80831,17243,35199,2,2,3,2
80832,12695,27759,1,1,1,1
80833,15467,7652,3,5,1,3
80834,17128,30961,2,1,4,2
80835,5220,25547,3,1,4,5
80836,45354,13398,1,2,1,1
80837,17466,35130,3,4,3,3
80838,27778,28820,1,1,1,2
80839,39617,11575,4,3,4,5
80840,696,29662,3,4,2,3
80841,21370,17899,2,5,1,1
80842,9858,17011,2,2,1,4
80843,33511,11149,3,5,1,4
80844,35778,2438,2,1,1,5
80845,37053,11265,3,2,5,2
80846,5978,16277,2,4,1,3
80847,25428,22388,2,3,4,1
80848,3621,24911,2,1,1,5
80849,48699,10944,3,4,4,2
80850,44658,24829,2,1,1,5
80851,30080,16958,2,3,1,4
80852,24970,3276,2,1,3,2
80853,38968,20088,2,2,2,4
80854,49030,36316,2,1,3,2
80855,48734,6148,4,5,4,5
80856,8948,30262,3,4,1,4
80857,43941,15670,4,5,4,3
80858,14629,19348,3,3,1,5
80859,3555,32896,4,5,5,3
80860,3608,37715,1,2,1,2
80861,659,4683,3,5,1,4
80862,16997,3438,1,1,1,2
80863,2305,27644,3,3,2,5
80864,21721,3835,2,2,1,4
80865,2260,26777,4,5,5,4
80866,43365,36679,2,2,1,3
80867,43340,11069,2,2,2,4
80868,39795,32999,3,5,2,3
80869,20049,35591,2,2,5,1
80870,42651,23298,2,3,2,3
80871,6303,616,2,2,2,4
80872,8555,21635,2,2,4,1
80873,7000,38392,2,1,4,1
80874,3984,7804,2,1,1,4
80875,42931,29809,3,4,2,3
80876,41524,20840,3,3,3,4
80877,41428,13112,3,3,5,2
80878,33094,35766,2,1,2,5
80879,10527,12012,3,5,1,3
80880,49557,25549,3,2,4,5
80881,29148,34111,3,3,5,2
80882,22801,8897,3,5,3,2
80883,47163,20861,3,4,2,3
80884,45195,18136,1,2,1,2
80885,5306,5343,1,1,2,1
80886,468,32036,3,1,4,4
80887,2012,35374,2,1,5,2
80888,11088,28491,3,3,3,3
80889,35632,23282,3,2,5,3
80890,33085,3079,3,5,1,4
80891,22910,22591,2,1,1,4
80892,9681,13909,3,1,5,3
80893,29677,16210,4,3,4,5
80894,30834,28000,4,5,4,5
80895,47742,24283,2,4,2,2
80896,43864,29197,2,2,3,1
80897,34007,22343,3,5,2,4
80898,28110,20888,2,2,3,2
80899,29824,5283,1,2,2,1
80900,867,29482,2,3,1,2
80901,11327,31784,3,2,4,5
80902,919,24961,2,5,1,1
80903,9167,23638,2,2,3,3
80904,35490,10517,3,4,3,3
80905,41940,28417,3,1,3,5
80906,17056,36728,3,2,3,5
80907,14586,34312,2,1,1,4
80908,46774,16057,4,5,4,5
80909,40784,39667,3,2,3,4
80910,3555,11258,2,3,1,2
80911,18097,36346,1,1,2,1
80912,43630,27101,2,4,1,2
80913,49340,12182,4,3,5,5
80914,37723,13994,4,4,5,4
80915,12102,14852,5,5,5,5
80916,42543,7403,1,1,1,1
80917,15933,33275,2,2,4,2
80918,49823,5892,3,4,2,4
80919,37075,15334,3,4,2,4
80920,18363,15330,5,5,5,5
80921,30292,10662,2,3,3,2
80922,42139,24449,3,5,4,1
80923,27249,12157,1,2,1,2
80924,30125,27626,2,1,2,4
80925,16554,11297,2,2,2,4
80926,15233,36225,3,5,4,1
80927,4542,18957,2,2,3,1
80928,13661,72,2,2,3,3
80929,5863,12133,2,4,3,1
80930,44707,38196,1,2,2,1
80931,47937,1189,2,2,2,2
80932,4762,34250,4,5,5,2
80933,36834,28908,3,3,2,5
80934,3148,30450,3,1,3,5
80935,49874,33075,4,5,5,3
80936,22738,28536,3,4,5,1
80937,17994,7163,3,4,2,4
80938,39332,10415,3,2,3,4
80939,4021,1544,1,3,1,1
80940,37545,29945,3,1,4,5
80941,28784,10758,3,1,4,5
80942,24212,25557,1,1,1,1
80943,21558,30848,5,5,5,5
80944,18101,23,2,2,2,4
80945,45584,10027,4,4,4,5
80946,21118,16826,3,5,5,1
80947,6808,3270,1,3,1,1
80948,45825,6517,3,4,4,2
80949,2305,13398,2,2,3,2
80950,74,13118,3,4,2,4
80951,25036,13592,4,5,4,3
80952,46833,22768,2,1,4,3
80953,44431,20349,2,5,2,1
80954,37695,37336,4,4,5,5
80955,4638,20489,4,5,5,4
80956,7084,21909,1,1,2,1
80957,25602,19291,3,2,3,4
80958,29933,32201,2,2,1,4
80959,29996,13915,2,5,1,2
80960,43937,33692,3,3,5,3
80961,1032,6250,2,1,4,3
80962,10882,17979,2,3,3,2
80963,1117,36080,2,4,3,1
80964,21656,14883,3,5,1,4
80965,33275,16340,4,5,4,4
80966,20305,23235,2,3,1,3
80967,19708,30394,3,2,3,5
80968,31564,29392,2,3,3,1
80969,45327,8456,2,2,2,3
80970,2302,22495,4,3,5,5
80971,48426,17667,2,2,3,1
80972,47001,13816,2,2,2,2
80973,17640,5810,3,4,4,1
80974,19458,27929,2,1,4,2
80975,35884,32110,2,2,1,3
80976,2514,24045,3,1,3,5
80977,13627,6287,5,5,5,5
80978,26262,28058,2,3,1,2
80979,27091,24031,2,2,4,1
80980,136,38311,4,4,5,5
80981,44932,15606,3,4,4,2
80982,48418,29176,2,2,4,1
80983,9731,8058,1,2,1,1
80984,41056,37653,4,3,5,4
80985,47103,37536,2,1,3,3
80986,31505,406,2,3,2,1
80987,17631,39673,2,1,1,5
80988,28176,23802,4,5,5,2
80989,37322,10721,3,3,5,3
80990,4759,23427,4,5,5,4
80991,10024,18409,2,1,2,4
80992,36266,33589,3,3,2,4
80993,40451,35342,4,4,5,3
80994,3687,27603,2,1,2,4
80995,26627,19083,2,3,1,3
80996,2210,12542,3,4,5,2
80997,14804,15251,3,3,2,5
80998,5194,5465,2,2,3,2
80999,30824,35720,4,5,5,2
81000,7450,31299,3,4,3,4
81001,11672,27690,3,3,3,3
81002,3195,26795,2,2,2,4
81003,19608,19310,4,5,3,4
81004,43650,8796,3,4,4,2
81005,35161,36152,3,2,3,4
81006,10663,33153,2,2,1,5
81007,39767,8858,2,1,5,1
81008,33154,18132,3,5,2,4
81009,14766,13678,2,2,3,1
81010,9162,13265,4,5,3,5
81011,37098,14261,4,5,5,2
81012,3251,6809,1,3,1,1
81013,9801,36545,3,5,2,4
81014,29271,20495,3,4,2,4
81015,3448,24930,4,5,5,4
81016,7557,25371,3,4,5,1
81017,48169,36209,3,3,3,5
81018,6341,22819,3,1,5,3
81019,251,1658,3,3,4,2
81020,12108,39488,3,3,5,1
81021,32052,7089,1,1,2,1
81022,46288,21666,3,4,2,3
81023,16961,18020,2,3,1,3
81024,3476,24611,3,5,4,1
81025,35266,13439,2,1,1,5
81026,29853,8275,3,4,2,3
81027,25490,24919,4,3,5,5
81028,11005,17599,1,1,1,1
81029,46662,32788,3,3,3,5
81030,14727,8661,2,1,1,5
81031,34813,29485,1,1,1,1
81032,4371,27076,2,2,5,1
81033,46092,5076,3,4,4,1
81034,30934,31143,2,1,5,2
81035,5922,10944,3,3,3,5
81036,13397,29937,3,3,4,3
81037,36498,25903,2,3,2,3
81038,44716,14014,2,2,1,5
81039,19872,31264,3,1,5,4
81040,18744,30416,2,3,3,2
81041,7468,10211,2,3,2,2
81042,8971,22609,2,2,3,2
81043,24485,27876,2,4,3,1
81044,6078,6404,3,5,5,1
81045,33536,12106,2,1,1,5
81046,41694,4658,1,3,1,1
81047,40175,39829,4,3,5,4
81048,9001,32266,3,5,2,2
81049,14608,5864,2,1,4,2
81050,23063,2889,2,4,1,1
81051,43926,16433,3,5,4,1
81052,14749,14001,2,1,5,2
81053,25796,17426,2,4,1,2
81054,35815,9930,3,3,3,3
81055,23081,23609,3,3,3,4
81056,1618,261,3,4,4,2
81057,29496,23872,3,5,1,4
81058,39103,37581,4,4,5,3
81059,29998,27669,4,5,4,5
81060,9687,38171,3,1,4,4
81061,18056,38708,2,4,1,1
81062,11960,25004,2,2,1,3
81063,24074,27361,1,2,1,2
81064,31846,21719,3,1,3,5
81065,26219,2660,3,5,4,2
81066,47339,27536,3,3,3,4
81067,49166,2607,2,5,2,1
81068,49367,22588,2,4,2,2
81069,26800,23453,3,3,4,2
81070,3395,25045,2,3,1,3
81071,1012,5085,2,1,3,2
81072,26992,18844,2,1,5,2
81073,4901,4893,2,1,5,1
81074,3358,16643,3,1,4,4
81075,11063,39024,3,5,3,2
81076,40531,21876,3,4,2,4
81077,7811,38677,1,1,2,1
81078,17202,18049,4,4,5,3
81079,19035,25011,2,3,3,2
81080,14808,26545,3,3,2,5
81081,39196,29013,2,2,3,3
81082,2383,18611,2,3,2,3
81083,18120,28761,4,4,4,4
81084,46998,21965,2,5,1,2
81085,42322,20813,3,3,5,2
81086,29210,32992,2,4,2,2
81087,47210,37943,3,3,4,4
81088,36431,16301,3,1,5,5
81089,27585,30878,3,1,5,3
81090,21766,3528,2,2,4,1
81091,18599,3337,2,2,2,4
81092,13761,24841,3,5,1,4
81093,2242,13419,2,2,3,1
81094,24886,39614,2,2,2,2
81095,11029,29424,3,3,5,1
81096,48881,2596,2,1,4,3
81097,42451,9641,4,5,3,4
81098,43386,25628,3,1,5,5
81099,31630,16509,2,5,1,1
81100,28057,19889,2,4,1,2
81101,24104,24017,3,1,5,3
81102,30774,26546,2,1,1,5
81103,14510,15140,2,4,2,1
81104,48116,17287,5,5,5,5
81105,13544,36137,2,2,5,1
81106,2340,25926,3,4,1,4
81107,10504,16493,3,1,5,4
81108,30778,9803,1,2,1,2
81109,41880,8020,2,4,1,3
81110,25671,34580,4,5,4,4
81111,15523,20164,3,2,5,3
81112,46217,40225,5,5,5,5
81113,42978,36973,3,3,3,5
81114,28303,39168,3,1,4,4
81115,38066,36391,3,4,2,4
81116,24407,36681,3,3,5,2
81117,48270,32689,2,1,4,2
81118,37276,32226,3,3,4,4
81119,34256,8532,1,1,2,1
81120,26845,25504,2,2,4,2
81121,41169,14246,4,4,3,5
81122,47574,23797,2,3,2,2
81123,17881,5727,3,3,3,5
81124,48267,38356,3,3,1,5
81125,27951,25180,1,1,2,2
81126,46967,16103,4,5,4,3
81127,8028,4467,4,5,3,4
81128,23352,27796,2,4,2,1
81129,43638,11903,4,4,5,5
81130,48977,31820,2,3,3,1
81131,37666,30663,2,2,3,3
81132,22377,10653,3,5,4,1
81133,32189,2039,2,3,2,1
81134,3092,23828,3,5,3,2
81135,25082,13823,2,5,2,1
81136,41921,23929,4,5,4,3
81137,3461,24690,3,3,5,3
81138,14351,32720,3,1,5,4
81139,7016,22001,3,5,5,1
81140,9005,21451,4,2,5,5
81141,18792,21939,2,1,4,1
81142,43063,23558,3,5,4,2
81143,45495,9490,2,4,2,1
81144,34452,34441,4,2,5,5
81145,1752,21036,2,2,1,4
81146,35015,6742,3,1,3,5
81147,19711,24863,2,3,1,3
81148,16178,38943,4,5,5,3
81149,3690,36562,2,4,2,2
81150,21769,21478,2,3,4,1
81151,26149,1054,2,1,5,2
81152,27618,39303,2,2,2,3
81153,2226,5633,5,5,5,5
81154,14653,35258,3,3,3,5
81155,35983,18063,2,2,3,3
81156,45361,3532,2,1,2,5
81157,21428,19574,1,2,1,1
81158,16867,13442,2,1,5,1
81159,10121,4872,2,1,2,4
81160,3996,38949,4,5,3,5
81161,4229,14368,3,4,2,3
81162,9474,38843,3,3,4,2
81163,24607,1355,2,5,1,1
81164,17810,4985,3,5,1,4
81165,5220,15665,1,1,3,1
81166,8620,11601,3,2,3,5
81167,38735,25764,3,3,3,3
81168,2318,12222,3,4,3,3
81169,9105,28087,2,1,2,3
81170,25912,1310,1,1,1,1
81171,7840,35860,4,4,5,3
81172,16171,22088,4,2,5,5
81173,33459,25811,1,1,1,3
81174,23992,26968,2,2,2,4
81175,14867,2951,4,4,3,5
81176,10338,29846,2,2,2,2
81177,29599,24247,4,3,4,5
81178,13454,5600,3,3,3,3
81179,28311,19706,2,2,3,3
81180,25651,15176,3,5,2,2
81181,1102,12170,1,1,1,2
81182,18488,9754,2,1,2,3
81183,47878,21459,3,3,4,3
81184,20779,1704,2,1,4,3
81185,6995,38555,4,5,2,5
81186,38872,38723,3,1,4,4
81187,41254,35032,4,5,3,5
81188,6440,39145,3,1,3,5
81189,49028,15915,1,1,1,3
81190,36199,36874,3,2,4,5
81191,9345,18653,1,1,2,1
81192,43490,27980,3,4,1,4
81193,34167,21679,3,1,5,4
81194,13981,33975,3,5,1,4
81195,6609,9379,2,1,1,5
81196,31577,35784,3,4,3,3
81197,40381,38979,3,3,2,5
81198,27404,33289,3,5,1,4
81199,45022,20643,4,4,4,5
81200,36068,2331,3,4,3,3
81201,34594,39857,1,3,1,1
81202,45235,5287,3,5,2,2
81203,826,5551,3,4,3,4
81204,18263,26590,1,1,1,1
81205,16148,37982,3,3,1,5
81206,49044,28700,3,4,3,3
81207,25292,35951,2,3,1,4
81208,21369,21764,3,4,3,2
81209,39887,11532,3,5,1,4
81210,34547,2789,3,2,4,4
81211,9064,24101,4,4,4,4
81212,46636,34327,3,3,2,4
81213,10893,36694,1,3,1,1
81214,28196,33188,4,5,5,4
81215,41667,10468,4,4,5,5
81216,40146,2589,2,5,2,1
81217,27628,27527,1,1,1,1
81218,34842,36137,3,5,1,4
81219,23710,2593,2,2,2,2
81220,11371,5520,3,1,3,5
81221,37298,35741,3,1,5,4
81222,4425,28262,3,5,1,4
81223,46829,33619,2,1,1,4
81224,4551,29313,3,5,3,1
81225,7928,14695,2,1,2,3
81226,26305,308,2,4,1,3
81227,36049,27678,2,4,2,2
81228,25296,18688,2,1,4,1
81229,1014,18018,3,1,5,4
81230,11048,16309,4,5,4,5
81231,8985,13617,2,1,2,5
81232,19282,13250,2,2,2,2
81233,1268,9741,3,4,3,4
81234,26647,9236,2,3,4,1
81235,25762,27667,4,5,5,4
81236,10110,4057,2,3,4,1
81237,7946,22448,3,5,4,2
81238,34537,19979,4,4,5,4
81239,19932,29997,2,1,3,4
81240,47844,26006,2,2,5,1
81241,39795,21256,3,4,1,4
81242,16457,3564,3,5,1,3
81243,5173,17096,4,5,4,3
81244,28791,13297,3,4,4,3
81245,39725,17895,3,4,2,3
81246,37928,29881,1,2,1,2
81247,35330,10620,2,4,2,2
81248,42135,20501,4,5,4,3
81249,36249,11688,1,1,2,2
81250,11694,13791,3,2,4,4
81251,36771,28500,2,4,3,1
81252,13516,11648,2,5,2,1
81253,45547,1059,2,3,2,2
81254,16137,15249,2,3,2,1
81255,34384,39453,2,3,2,3
81256,25831,13742,1,1,2,1
81257,18863,17210,2,2,4,1
81258,5041,11308,3,4,2,4
81259,20659,32776,4,5,4,5
81260,29308,12560,3,5,1,3
81261,7694,12466,1,2,1,1
81262,38404,24201,3,4,5,1
81263,7427,38614,3,2,3,4
81264,18117,334,2,2,1,3
81265,40461,31741,3,5,1,5
81266,16532,386,2,3,1,3
81267,39101,29437,3,5,2,3
81268,49146,13037,1,2,2,1
81269,39712,39307,2,4,1,1
81270,49939,12108,4,3,5,5
81271,18381,23053,3,5,1,5
81272,5101,18491,3,1,5,5
81273,27987,35810,2,1,1,4
81274,19387,3332,3,1,5,3
81275,31561,39162,2,1,4,2
81276,36218,26726,3,4,2,3
81277,5959,3967,2,1,4,1
81278,27505,13286,3,2,2,5
81279,48167,18962,3,3,3,4
81280,20407,16865,2,1,3,3
81281,26316,31169,2,1,4,3
81282,11609,33925,2,2,2,4
81283,19406,9684,2,3,1,3
81284,29829,14759,3,2,4,4
81285,49854,7728,3,4,3,3
81286,12247,30585,3,5,2,3
81287,6481,28293,4,4,3,5
81288,36108,32703,3,5,4,1
81289,23187,33331,4,4,4,5
81290,13441,19842,4,5,3,5
81291,12735,17632,2,5,1,1
81292,38910,38599,4,4,5,3
81293,48853,1791,2,3,3,2
81294,37545,24114,2,4,2,1
81295,48780,35008,2,4,1,2
81296,32175,22691,3,5,3,1
81297,29877,37526,4,4,3,5
81298,7782,32040,3,4,5,1
81299,36775,13550,1,1,2,1
81300,36570,20932,4,4,3,5
81301,22847,10232,3,3,3,3
81302,177,9866,1,1,1,1
81303,37276,14726,2,4,2,2
81304,5811,14408,3,3,3,4
81305,38355,38310,3,3,3,5
81306,44485,16975,1,2,2,1
81307,11496,11209,4,5,5,3
81308,15121,16810,2,2,2,3
81309,29219,10047,3,1,4,5
81310,7043,20302,4,5,4,4
81311,48192,11615,4,5,5,4
81312,14459,13925,3,3,3,4
81313,49051,15944,3,3,3,3
81314,21750,3840,3,3,2,4
81315,547,20468,3,4,4,1
81316,22941,5641,2,3,2,1
81317,32640,11845,3,4,2,5
81318,35682,1942,3,3,4,4
81319,22248,5356,2,3,4,1
81320,43821,18325,2,1,2,5
81321,42314,18806,1,2,1,1
81322,14203,10756,4,5,4,5
81323,15102,27848,1,1,2,1
81324,28387,34311,4,5,5,2
81325,40334,31221,3,5,1,5
81326,49753,9464,2,1,4,2
81327,42953,8813,1,1,3,1
81328,20618,39070,4,5,3,5
81329,22416,1633,4,5,4,5
81330,12036,7428,3,4,5,2
81331,27811,1633,3,3,5,1
81332,5201,2720,3,5,2,2
81333,22050,2339,2,2,4,2
81334,31383,21080,1,1,1,1
81335,49692,3968,3,4,3,2
81336,27315,25365,2,1,4,2
81337,37296,20694,1,2,1,1
81338,22625,20762,3,4,1,4
81339,39555,165,4,5,3,4
81340,30667,23065,4,5,4,5
81341,120,16570,3,3,2,5
81342,40597,35467,3,1,4,5
81343,928,38528,2,4,1,1
81344,13033,6604,3,3,5,2
81345,10353,4028,2,2,3,3
81346,44097,32579,2,1,4,1
81347,31496,304,3,5,2,3
81348,5059,36635,1,1,1,3
81349,10483,17112,2,2,1,4
81350,25058,7457,3,2,5,4
81351,35273,39873,4,5,4,3
81352,23558,10081,3,1,3,5
81353,25513,19491,3,3,5,2
81354,101,16045,3,5,5,1
81355,29377,40079,3,3,5,2
81356,49735,17949,2,4,1,3
81357,37356,36118,4,4,5,3
81358,7539,17507,3,3,1,5
81359,27337,21541,4,3,4,5
81360,18025,17971,3,3,5,3
81361,39300,23050,2,1,1,5
81362,36732,13903,2,2,1,4
81363,49651,35945,2,3,1,2
81364,6054,24155,3,3,5,3
81365,267,8592,3,4,5,2
81366,19484,34790,2,2,4,2
81367,27572,34603,1,2,2,1
81368,27001,24054,2,3,4,1
81369,27010,2387,2,1,1,5
81370,6312,23645,3,3,5,3
81371,34797,774,4,5,4,5
81372,19896,36889,3,5,3,2
81373,11571,34926,2,3,1,3
81374,20854,35249,4,4,4,5
81375,1751,28475,3,5,3,3
81376,20558,19914,2,2,2,4
81377,27851,6507,3,5,5,1
81378,19667,37342,4,4,4,5
81379,17707,37579,4,4,5,5
81380,27581,6557,3,3,5,2
81381,49366,12638,4,4,5,3
81382,19502,35208,3,5,2,2
81383,37884,25708,2,1,1,5
81384,45504,4310,2,1,1,4
81385,48426,33440,3,4,4,3
81386,8254,9956,3,4,2,4
81387,42966,3777,4,5,5,2
81388,12013,4740,3,4,3,3
81389,4295,9480,2,1,4,2
81390,18080,36794,3,2,3,5
81391,9007,33334,3,5,3,1
81392,3535,38562,3,4,1,4
81393,40228,4383,2,4,1,2
81394,714,26323,1,1,2,1
81395,22148,5442,2,5,1,2
81396,18852,36658,4,4,4,4
81397,35510,24878,2,4,1,3
81398,37916,4015,2,1,1,4
81399,41224,35165,2,2,4,1
81400,19541,17706,2,1,4,2
81401,4529,32703,3,4,3,4
81402,28808,26319,1,1,1,3
81403,9501,12313,2,5,1,1
81404,46572,9702,3,2,5,2
81405,27140,39403,3,3,1,5
81406,41652,8711,2,2,3,2
81407,6193,34052,2,1,3,2
81408,20268,12872,3,2,3,5
81409,34654,2886,2,3,2,3
81410,12822,29785,2,1,3,3
81411,47973,36371,2,2,3,2
81412,49099,36580,1,1,1,2
81413,31522,11963,4,4,4,4
81414,49078,34040,1,1,1,3
81415,2054,6916,3,4,5,1
81416,49731,14457,4,4,4,4
81417,1389,964,2,3,3,2
81418,15448,13334,2,4,1,2
81419,40001,19357,5,5,5,5
81420,17729,4233,3,3,4,2
81421,37657,15688,3,3,1,5
81422,9290,3240,4,5,3,5
81423,28150,19908,1,1,2,2
81424,31698,24729,2,1,2,3
81425,45882,3228,4,4,5,3
81426,20694,22785,2,3,4,1
81427,4167,34005,2,2,4,2
81428,3447,29458,3,4,2,5
81429,20246,16817,2,1,3,3
81430,33098,37656,2,1,1,4
81431,223,20222,3,5,1,4
81432,28720,26514,3,5,2,3
81433,27264,33291,3,2,4,5
81434,8281,29109,5,5,5,5
81435,9834,822,3,3,2,4
81436,48304,32524,2,4,1,1
81437,6495,24534,2,2,3,2
81438,44129,4727,1,1,1,1
81439,17317,39629,3,3,3,4
81440,26510,9955,2,1,5,2
81441,34886,4370,4,5,5,4
81442,12935,36464,2,3,3,2
81443,1050,29643,4,3,5,4
81444,30507,38324,2,1,4,2
81445,44861,32010,1,1,2,1
81446,357,19210,3,2,4,5
81447,17249,1865,2,4,3,1
81448,15712,20262,2,2,5,1
81449,32513,22651,3,2,4,5
81450,44889,14616,3,3,2,5
81451,1736,39227,3,1,4,5
81452,44839,27690,2,4,2,2
81453,1892,33954,3,5,3,1
81454,12530,1769,2,2,1,4
81455,11846,24700,3,2,2,5
81456,30223,28,1,1,1,1
81457,22871,19995,3,4,1,4
81458,33348,5787,3,5,1,4
81459,23477,25355,2,1,2,3
81460,46957,6211,2,1,4,1
81461,43579,5780,3,3,3,3
81462,27102,5080,4,3,4,5
81463,4324,29104,3,5,3,1
81464,20156,24311,4,4,4,5
81465,1628,2224,3,5,5,1
81466,32920,19376,3,4,5,2
81467,37927,37640,3,2,2,5
81468,2186,36473,3,5,2,2
81469,22879,14217,3,3,4,2
81470,49520,10514,4,5,3,4
81471,4882,14865,2,2,2,4
81472,12048,21952,3,4,1,5
81473,14898,8446,2,4,1,3
81474,10599,10556,2,2,2,2
81475,27119,21209,2,4,2,1
81476,4433,7103,2,2,4,2
81477,23333,27603,2,5,2,1
81478,39672,16771,3,5,2,2
81479,587,6832,2,1,3,2
81480,27854,4744,1,2,1,1
81481,40247,33285,2,1,5,1
81482,20924,37089,4,4,5,3
81483,26955,8152,3,2,5,2
81484,22760,14787,3,2,4,5
81485,32633,32538,1,3,1,1
81486,32649,34130,2,3,3,2
81487,49961,6153,2,1,1,5
81488,46975,36974,3,4,1,5
81489,5706,12425,2,1,5,1
81490,29560,727,3,5,2,3
81491,22254,35609,3,5,3,1
81492,18042,40077,3,4,1,4
81493,40964,32869,4,5,4,3
81494,30119,38126,2,2,2,2
81495,47197,37542,3,5,4,2
81496,36712,33815,4,5,5,4
81497,26333,30165,1,3,1,1
81498,22784,13083,5,5,5,5
81499,7993,37375,2,2,3,2
81500,32329,24334,3,3,4,3
81501,12239,3044,3,1,4,4
81502,4030,16845,2,5,1,2
81503,2428,19021,1,2,1,1
81504,7598,8368,4,5,5,2
81505,44402,33735,2,3,3,1
81506,8461,39065,1,1,1,1
81507,16626,34804,4,4,4,4
81508,30015,36887,2,2,1,5
81509,1109,7487,3,3,3,5
81510,45960,28738,3,3,4,3
81511,47195,39380,3,1,4,5
81512,11376,14049,2,4,2,2
81513,15062,15772,3,3,3,4
81514,20846,20578,4,4,3,5
81515,1908,37176,1,1,1,2
81516,18241,28959,1,3,1,1
81517,21439,12123,2,2,4,2
81518,39921,4603,4,5,3,5
81519,45151,37039,1,1,3,1
81520,48726,16310,2,2,3,1
81521,29703,17844,3,1,3,5
81522,25141,18172,3,4,1,5
81523,28752,8617,1,1,3,1
81524,34268,27086,3,3,3,4
81525,37122,26463,3,4,1,5
81526,25321,37135,3,4,5,1
81527,38949,23828,3,1,3,5
81528,34552,36983,3,2,5,3
81529,1202,24345,4,5,5,2
81530,46436,25764,3,5,2,3
81531,45738,10860,3,2,4,5
81532,13287,13489,2,3,3,2
81533,26371,26913,3,5,4,1
81534,11420,32,4,5,2,5
81535,9489,12973,2,5,1,2
81536,31968,8123,3,5,5,1
81537,14769,10572,4,5,4,5
81538,23420,15760,2,1,5,1
81539,20487,33747,2,1,4,2
81540,39877,14755,3,4,2,3
81541,341,14612,1,2,1,2
81542,28548,29061,3,5,2,3
81543,12697,12871,3,3,2,4
81544,40046,18580,3,3,3,5
81545,32645,32570,2,2,4,1
81546,47533,4409,3,5,3,2
81547,29681,28312,3,2,2,5
81548,39774,34938,2,1,2,3
81549,6291,8575,2,1,2,5
81550,13773,12116,3,5,2,3
81551,35121,19975,4,5,4,5
81552,43269,28932,2,3,1,2
81553,31239,14693,3,3,3,4
81554,3182,31787,4,3,4,5
81555,19992,8404,3,5,1,5
81556,25446,28822,3,5,1,3
81557,38805,5667,3,2,5,4
81558,28004,9551,3,2,2,5
81559,16975,10062,3,4,2,4
81560,39144,3054,2,2,2,2
81561,22192,2329,3,4,4,2
81562,7202,26276,2,3,1,2
81563,28366,14778,2,1,3,2
81564,30739,31542,1,1,1,1
81565,47007,28453,1,2,2,1
81566,10587,13128,3,1,5,4
81567,3152,9226,3,3,4,2
81568,15556,19460,3,2,4,4
81569,13116,32044,3,4,5,2
81570,44304,21752,3,5,4,2
81571,31904,3848,4,4,5,4
81572,14800,36931,2,3,1,4
